"Date","Site.Code","POC","Site.Latitude","Site.Longitude","Mean.Temp","Min.Temp","Max.Temp","Atm.Press","Ag","As","Al","Ba","Br","Ca","Cr","Co","Cu","Cl","Cd","Ce","Cs","Fe","Hg","K","Mn","Mg","Na","Ni","P","Pb","Rb","S","Sb","Se","Si","Sn","Sr","Ti","V","Zn","Zr","NH4","Cl_ion","Na_ion","K_ion","nitrate","OC","EC","EC_unadjusted","sulfate","pixel.id","path","pixel.longitude","pixel.latitude","elevation","AOD","AOD_uncertainty","angstrom_exp_550_860","AOD_absorption","AOD_nonspherical","small_mode_AOD","medium_mode_AOD","large_mode_AOD","AOD_raw","AOD_uncertainty_raw","angstrom_exp_550_860_raw","AOD_absorption_raw","AOD_nonspherical_raw","small_mode_AOD_raw","medium_mode_AOD_raw","large_mode_AOD_raw","aerosol_retrieval_conf_index","cloud_screen_parameter","cloud_screen_parameter_neighbour_3x3","aerosol_retrieval_flag","column_ozone_climatology","ocean_surface_windspeed_climatology","ocean_surface_windspeed_retrieved","rayleigh_optical_depth","lowest_residual_mixture","aod_mix_01","aod_mix_02","aod_mix_03","aod_mix_04","aod_mix_05","aod_mix_06","aod_mix_07","aod_mix_08","aod_mix_09","aod_mix_10","aod_mix_11","aod_mix_12","aod_mix_13","aod_mix_14","aod_mix_15","aod_mix_16","aod_mix_17","aod_mix_18","aod_mix_19","aod_mix_20","aod_mix_21","aod_mix_22","aod_mix_23","aod_mix_24","aod_mix_25","aod_mix_26","aod_mix_27","aod_mix_28","aod_mix_29","aod_mix_30","aod_mix_31","aod_mix_32","aod_mix_33","aod_mix_34","aod_mix_35","aod_mix_36","aod_mix_37","aod_mix_38","aod_mix_39","aod_mix_40","aod_mix_41","aod_mix_42","aod_mix_43","aod_mix_44","aod_mix_45","aod_mix_46","aod_mix_47","aod_mix_48","aod_mix_49","aod_mix_50","aod_mix_51","aod_mix_52","aod_mix_53","aod_mix_54","aod_mix_55","aod_mix_56","aod_mix_57","aod_mix_58","aod_mix_59","aod_mix_60","aod_mix_61","aod_mix_62","aod_mix_63","aod_mix_64","aod_mix_65","aod_mix_66","aod_mix_67","aod_mix_68","aod_mix_69","aod_mix_70","aod_mix_71","aod_mix_72","aod_mix_73","aod_mix_74","min_chisq_01","min_chisq_02","min_chisq_03","min_chisq_04","min_chisq_05","min_chisq_06","min_chisq_07","min_chisq_08","min_chisq_09","min_chisq_10","min_chisq_11","min_chisq_12","min_chisq_13","min_chisq_14","min_chisq_15","min_chisq_16","min_chisq_17","min_chisq_18","min_chisq_19","min_chisq_20","min_chisq_21","min_chisq_22","min_chisq_23","min_chisq_24","min_chisq_25","min_chisq_26","min_chisq_27","min_chisq_28","min_chisq_29","min_chisq_30","min_chisq_31","min_chisq_32","min_chisq_33","min_chisq_34","min_chisq_35","min_chisq_36","min_chisq_37","min_chisq_38","min_chisq_39","min_chisq_40","min_chisq_41","min_chisq_42","min_chisq_43","min_chisq_44","min_chisq_45","min_chisq_46","min_chisq_47","min_chisq_48","min_chisq_49","min_chisq_50","min_chisq_51","min_chisq_52","min_chisq_53","min_chisq_54","min_chisq_55","min_chisq_56","min_chisq_57","min_chisq_58","min_chisq_59","min_chisq_60","min_chisq_61","min_chisq_62","min_chisq_63","min_chisq_64","min_chisq_65","min_chisq_66","min_chisq_67","min_chisq_68","min_chisq_69","min_chisq_70","min_chisq_71","min_chisq_72","min_chisq_73","min_chisq_74","flag_retrieve_01","flag_retrieve_02","flag_retrieve_03","flag_retrieve_04","flag_retrieve_05","flag_retrieve_06","flag_retrieve_07","flag_retrieve_08","flag_retrieve_09","flag_retrieve_10","flag_retrieve_11","flag_retrieve_12","flag_retrieve_13","flag_retrieve_14","flag_retrieve_15","flag_retrieve_16","flag_retrieve_17","flag_retrieve_18","flag_retrieve_19","flag_retrieve_20","flag_retrieve_21","flag_retrieve_22","flag_retrieve_23","flag_retrieve_24","flag_retrieve_25","flag_retrieve_26","flag_retrieve_27","flag_retrieve_28","flag_retrieve_29","flag_retrieve_30","flag_retrieve_31","flag_retrieve_32","flag_retrieve_33","flag_retrieve_34","flag_retrieve_35","flag_retrieve_36","flag_retrieve_37","flag_retrieve_38","flag_retrieve_39","flag_retrieve_40","flag_retrieve_41","flag_retrieve_42","flag_retrieve_43","flag_retrieve_44","flag_retrieve_45","flag_retrieve_46","flag_retrieve_47","flag_retrieve_48","flag_retrieve_49","flag_retrieve_50","flag_retrieve_51","flag_retrieve_52","flag_retrieve_53","flag_retrieve_54","flag_retrieve_55","flag_retrieve_56","flag_retrieve_57","flag_retrieve_58","flag_retrieve_59","flag_retrieve_60","flag_retrieve_61","flag_retrieve_62","flag_retrieve_63","flag_retrieve_64","flag_retrieve_65","flag_retrieve_66","flag_retrieve_67","flag_retrieve_68","flag_retrieve_69","flag_retrieve_70","flag_retrieve_71","flag_retrieve_72","flag_retrieve_73","flag_retrieve_74"
2001-10-07,"CSN_06-067-0006",5,38.613779,-121.368014,18,11,27,757,0.004,0.001,0.156,0.019,0,0.0428,0.0043,0,0.002,0.002,0.004,0,0.039,0.113,0,0.052,0.0054,0,0.184,0.0149,0,0,0,0.303,0.013,0,0.19,0.025,0.004,0.0061,0.001,0,0,0.047,NA,0.428,0.09,0.765,NA,NA,NA,1.31,"P045_006701","P045",-121.365684509277,38.6252059936523,23,0.187361270189285,0.0373721197247505,1.29394626617432,0,0,0.0715447068214417,0.00942960847169161,0.106389708817005,0.187361270189285,0.0373721197247505,1.29394626617432,0,0,0.0715447068214417,0.00942960847169161,0.106389708817005,NA,0.8125,0.868055582046509,0,283,1.96679306030273,NA,0.0968045890331268,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12841796875,0.12841796875,0.1796875,0.1533203125,0.2041015625,0.177734375,0.20263671875,0.2529296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154296875,0.15380859375,0.17919921875,0.1787109375,0.20361328125,0.228515625,0.2529296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17822265625,0.2275390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1875,20.25,17.75,19.0625,16.75,17.9375,16.875,14.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.125,20.0625,18.9375,18.9375,17.8125,16.75,15.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6875,15.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-10-13,"CSN_06-065-8001",5,33.99958,-117.41601,24,14,37,738,0,0,0.169,0.0119,0.004,0.39,0.001,0.00188,0,0.0091,0,0.003,0.0047,0.267,0.0021,0.221,0.007,0.129,0,0.001,0.0226,0.0067,0,0.704,0.002,0.001,0.488,0.009,0.0033,0.0187,0.0074,0.0153,0,1.65,NA,0.1,0.112,6.11,NA,NA,NA,1.82,"P039_004137","P039",-117.400268554688,34.0044136047363,208,0.0567818321287632,0.023326750844717,0.931759536266327,0,0,0.0402459055185318,0.00071623892290517,0.0158200860023499,0.0567818321287632,0.023326750844717,0.931759536266327,0,0,0.0402459055185318,0.00071623892290517,0.0158200860023499,NA,0.745132744312286,0.7786003947258,0,281,1.16167545318604,NA,0.0946989059448242,5,0.010284423828125,0.0255126953125,0.02545166015625,0.025390625,0.025390625,0.0477294921875,0.065673828125,0.06298828125,0.04443359375,0.06298828125,0.066162109375,0.065185546875,0.064453125,0.06201171875,0.0443115234375,0.044189453125,0.0440673828125,0.0439453125,0.0625,0.081298828125,0.0615234375,0.061767578125,0.0618896484375,0.062255859375,0.0625,0.0810546875,0.0810546875,NA,NA,NA,0.047119140625,0.0469970703125,0.0469970703125,0.0435791015625,0.044189453125,0.0440673828125,0.062744140625,0.062744140625,0.081298828125,0.081298828125,0.046875,0.046875,0.0467529296875,0.04345703125,0.044189453125,0.06298828125,0.062744140625,0.08154296875,0.081298828125,NA,0.0467529296875,0.0439453125,NA,0.04638671875,0.061767578125,NA,0.06298828125,NA,NA,NA,NA,NA,0.06494140625,0.0673828125,0.0673828125,0.091064453125,NA,NA,NA,NA,NA,NA,NA,NA,4.6875,3.9375,3.9609375,4.015625,4.078125,3.3984375,3.0859375,3.203125,3.734375,3.4140625,3.25,3.2734375,3.296875,3.3671875,3.8046875,3.84375,3.875,3.9140625,3.5390625,3.28125,3.75,3.7421875,3.734375,3.71875,3.7109375,3.3984375,3.3984375,NA,NA,NA,3.8515625,3.859375,3.859375,3.953125,3.953125,3.96875,3.5703125,3.59375,3.3125,3.34375,4.0625,4.0625,4.0625,4.125,4.09375,3.703125,3.703125,3.390625,3.3984375,NA,3.796875,3.9453125,NA,3.9375,3.6796875,NA,3.7421875,NA,NA,NA,NA,NA,3.71875,3.7109375,3.75,3.4296875,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2001-10-16,"CSN_06-019-0008",5,36.781333,-119.77319,23,15,34,749,0.005,0,0.225,0.0193,0.0071,0.166,0.0022,0.00106,0,0.03,0,0.002,0,0.323,0.002,0.19,0.0089,0.134,0,0.001,0.0351,0.0071,0,0.633,0,0.0026,0.687,0,0.0025,0.013,0.0015,0.016,0.0041,2.24,NA,0.377,0.122,7.88,NA,NA,NA,1.66,"P044_010308","P044",-119.773918151855,36.775505065918,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,285,0.654835999011993,NA,0.0955935046076775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-16,"CSN_06-067-0006",5,38.613779,-121.368014,19,12,30,756,0.001,0.0017,0.104,0.0072,0.0041,0.078,0.002,0.001,0.0223,0.005,0.0092,0.001,0.004,0.149,0.001,0.103,0.0036,0.049,0,0.007,0.0104,0.0025,0,0.791,0.015,0,0.297,0,0.001,0.0144,0.0025,0.0122,0,0.559,NA,0.361,0.07,1.92,NA,NA,NA,2.15,"P044_006783","P044",-121.356552124023,38.5995330810547,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,283,1.96679306030273,NA,0.0968160703778267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-16,"CSN_06-085-0004",5,37.339666,-121.888575,17,13,32,759,0.004,0,0.021,0.064,0.0051,0.103,0.0031,0.002,0.0041,0.003,0.001,0,0,0.166,0.003,0.076,0.0094,0.009,0.193,0.009,0,0.0078,0.002,1.31,0.005,0.0026,0.148,0.009,0,0.0118,0.0066,0.0149,0,2.86,NA,0.776,0,9.24,NA,NA,NA,4.28,"P044_009685","P044",-121.872932434082,37.3343391418457,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0277777779847383,5,285,1.96679306030273,NA,0.0970805138349533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-25,"CSN_06-029-0014",5,35.356615,-119.062613,19,10,28,753,0.007,0,0.232,0.106,0.0081,0.163,0.0042,0,0.0343,0.012,0,0,0.015,0.322,0,0.139,0.0055,0.049,0,0,0.001,0.002,0.001,0.349,0,0.002,0.545,0.008,0.002,0.0229,0.0023,0.0099,0,0.581,NA,0.42,0.058,3.54,NA,NA,NA,0.9,"P043_012043","P043",-119.080184936523,35.3553009033203,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667322158813477,4,285,0.654835999011993,NA,0.0958552360534668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-25,"CSN_06-085-0004",5,37.339666,-121.888575,18,9,29,759,0,0.0036,0.157,0.099,0.004,0.202,0.0036,0,0.0116,0.12,0,0,0.01,0.397,0.0078,0.146,0.0111,0.019,0.157,0.0097,0,0.0069,0,0.287,0.002,0.002,0.443,0.015,0.0106,0.0264,0.0043,0.0281,0.003,0.237,NA,0.92,0.097,2.13,NA,NA,NA,0.99,"P043_008228","P043",-121.879608154297,37.326114654541,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0593940392136574,0.0219495352357626,1.54558408260345,0,0,0.0536226704716682,0.00030526722548529,0.00546623393893242,NA,0.5,0.54841685295105,2,285,1.96679306030273,NA,0.0970574915409088,3,0.02606201171875,0.0260009765625,0.0260009765625,0.0455322265625,0.0452880859375,0.045166015625,NA,0.070068359375,0.079833984375,NA,NA,NA,NA,0.06396484375,0.063720703125,0.073974609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064208984375,0.064208984375,0.06396484375,0.0732421875,0.07568359375,NA,NA,NA,NA,NA,0.071533203125,0.075439453125,0.070068359375,NA,NA,NA,NA,NA,NA,NA,0.063720703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.609375,4.59375,4.578125,4.265625,4.15625,4.0625,NA,3.7109375,3.5859375,NA,NA,NA,NA,4.65625,4.4375,4.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.953125,4.859375,4.75,4.703125,4.515625,NA,NA,NA,NA,NA,4.96875,4.921875,4.734375,NA,NA,NA,NA,NA,NA,NA,4.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-11-03,"CSN_06-019-0008",5,36.781333,-119.77319,16,9,25,752,0,0.002,0.006,0.011,0.0064,0.0451,0.001,0,0.007,0.022,0.002,0,0.011,0.19,0,0.207,0.0032,0,0.111,0.001,0.001,0.0077,0,0.494,0,0.0066,0.0983,0.023,0.002,0.0117,0.002,0.018,0,3.54,NA,0.197,0.207,13.4,NA,NA,NA,1.13,"P042_005986","P042",-119.764854431152,36.7936668395996,131,0.152587816119194,0.0340004749596119,1.58600664138794,0,0,0.135646298527718,0.00981288868933916,0.00712881190702319,0.152587816119194,0.0340004749596119,1.58600664138794,0,0,0.135646298527718,0.00981288868933916,0.00712881190702319,NA,0.875,0.895833313465118,0,278,0.985329747200012,NA,0.0955707654356956,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12060546875,0.120361328125,0.1376953125,0.1455078125,0.162109375,0.1796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13427734375,0.14794921875,0.1494140625,0.16650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16259765625,NA,NA,0.20458984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.609375,4.546875,4.390625,4.234375,4.03125,3.859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.734375,4.59375,4.515625,4.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3125,NA,NA,4.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-11-03,"CSN_06-029-0014",5,35.356615,-119.062613,17,11,25,755,0.006,0.00561,0.0533,0.0166,0.014,0.0587,0.002,0.001,0.0363,0.0846,0,0,0.0081,0.164,0.001,0.206,0.0042,0,0,0.001,0.01,0.002,0,1.2,0,0.0033,0.12,0.028,0,0.0065,0,0.0285,0,12.9,NA,0.17,0.16,42.3,NA,NA,NA,2.78,"P042_009920","P042",-119.048034667969,35.3630180358887,110,NA,NA,NA,NA,NA,NA,NA,NA,0.677416443824768,0.0705221742391586,0.96179986000061,0,0,0.311806857585907,0.163350775837898,0.202263727784157,NA,0.375,0.180555552244186,2,277,0.985329747200012,NA,0.0958096757531166,25,0.21484375,0.21484375,0.21484375,0.234375,0.23388671875,0.2529296875,0.2724609375,0.271484375,0.2900390625,0.2880859375,0.2822265625,0.306640625,0.306640625,0.3564453125,0.380859375,0.427734375,0.439453125,0.4501953125,0.439453125,0.3876953125,0.638671875,0.6796875,0.70703125,0.71484375,0.609375,0.517578125,0.4677734375,0.435546875,0.3828125,0.349609375,0.3564453125,0.3564453125,0.380859375,0.40625,0.4306640625,0.453125,0.46484375,0.4521484375,0.439453125,0.38671875,0.380859375,0.3818359375,0.40625,0.4326171875,0.4580078125,0.45703125,0.4677734375,0.4521484375,0.41796875,0.384765625,0.4033203125,0.4990234375,0.3642578125,0.501953125,0.44921875,0.3251953125,0.3994140625,0.3515625,0.2744140625,0.275390625,0.2744140625,0.2490234375,0.4248046875,0.4013671875,0.37890625,0.353515625,0.30078125,0.30078125,0.30078125,0.2763671875,0.22412109375,0.2490234375,0.2490234375,0.224609375,17.125,17,16.875,15.96875,15.6875,14.71875,13.75,13.5,12.5625,12.4375,14.3125,13.375,13.1875,11.375,10.3125,8.71875,8.09375,7.546875,7.59375,8.875,4.390625,3.6875,3.1953125,2.8515625,4.015625,5.5,6.484375,7.234375,8.75,9.84375,14.09375,13.8125,12.9375,11.78125,10.65625,9.59375,8.78125,8.59375,8.40625,9.46875,15.6875,15.3125,14.4375,13.15625,11.875,11.09375,10.0625,9.65625,9.78125,10,9.65625,6.390625,9.1875,6.453125,6.9375,10.25,8.21875,9.375,12.0625,12.09375,12,13.03125,8.09375,9.21875,10.40625,11.71875,11.65625,12.28125,12.9375,14.5625,14.78125,14.3125,15.09375,16.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-11-03,"CSN_06-085-0004",5,37.339666,-121.888575,16,10,24,761,0.003,0.0054,0.009,0.047,0.0117,0.0905,0.001,0,0.009,0.021,0,0.043,0.018,0.213,0.003,0.0958,0.0031,0.075,0.219,0.0129,0,0.003,0,0.754,0.005,0,0.162,0.013,0,0.0126,0.0031,0.042,0,1.9,NA,1.41,0.088,8.42,NA,NA,NA,2.03,"P042_004957","P042",-121.880142211914,37.337158203125,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,280,1.77948820590973,NA,0.097092017531395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
